pgc,name,x,m,inclination,calibrator,outside_x_range,outside_m_range,outside_inclination_range,inside_hull_2d,inside_hull_3d
1668876,PGC1668876,-0.2324216347144512,13.94,74.0,False,False,False,False,False,False
1669105,PGC1669105,-0.25122200723474286,15.239999999999998,59.0,False,False,False,False,False,False
1669474,PGC1669474,0.017416545795833738,13.959999999999999,67.0,False,False,False,False,False,False
1670546,PGC1670546,-0.19876127257205933,15.719999999999999,84.0,False,False,False,False,False,False
1670646,PGC1670646,0.09323596754196428,14.73,86.0,False,False,False,False,False,False
1670777,PGC1670777,-0.23613937809279806,14.780000000000001,67.0,False,False,False,False,False,False
1671627,PGC1671627,-0.10123830963321279,14.29,78.0,False,False,False,False,False,False
1671830,PGC1671830,-0.08838995619712886,15.35,74.0,False,False,False,False,False,False
1672167,PGC1672167,-0.05242419145052901,15.49,71.0,False,False,False,False,False,False
1672479,PGC1672479,-0.08444432953678982,15.47,64.0,False,False,False,False,False,False
1672836,PGC1672836,0.34020602722927595,13.69,83.0,False,False,False,False,False,False
1673166,PGC1673166,-0.09081649920628321,14.42,72.0,False,False,False,False,False,False
1673342,PGC1673342,-0.21623287910630307,14.86,58.0,False,False,False,False,False,False
1675468,PGC1675468,-0.3547408406638337,16.76,81.0,False,False,True,False,False,False
1676370,PGC1676370,-0.24307172091419282,16.04,85.0,False,False,False,False,False,False
1678641,PGC1678641,-0.06965212629034223,15.190000000000001,87.0,False,False,False,False,False,False
1679109,PGC1679109,0.02095175318622111,14.35,76.0,False,False,False,False,False,False
1679718,PGC1679718,0.15665808693307381,14.059999999999999,81.0,False,False,False,False,False,False
1680930,PGC1680930,0.1076214367168129,14.360000000000001,80.0,False,False,False,False,False,False
1682291,PGC1682291,-0.20708171031757594,16.28,60.0,False,False,False,False,False,False
1682311,PGC1682311,-0.244727494896694,15.959999999999999,90.0,False,False,False,False,False,False
1683891,PGC1683891,-0.25885515801015035,15.96,87.0,False,False,False,False,False,False
1684911,PGC1684911,-0.3143020631523621,16.569999999999997,71.0,False,False,True,False,False,False
1686494,PGC1686494,-0.08557067737780688,16.06,78.0,False,False,False,False,False,False
1686533,PGC1686533,-0.15194790039314032,14.91,78.0,False,False,False,False,False,False
1689673,PGC1689673,0.00636397732059546,14.11,79.0,False,False,False,False,False,False
1693174,PGC1693174,-0.3012032119869299,15.97,77.0,False,False,False,False,False,False
1694421,PGC1694421,0.009798116038352678,14.79,87.0,False,False,False,False,False,False
1695996,PGC1695996,-0.3642861585700641,16.2,81.0,False,False,False,False,False,False
1696613,PGC1696613,-0.128865987537492,15.670000000000002,89.0,False,False,False,False,False,False
1697543,PGC1697543,-0.19620834887226124,16.310000000000002,87.0,False,False,False,False,False,False
1698592,PGC1698592,0.06535711156323032,15.08,80.0,False,False,False,False,False,False
1698611,PGC1698611,-0.05959012838111111,15.190000000000001,82.0,False,False,False,False,False,False
1699342,PGC1699342,0.0666214874388884,14.62,59.0,False,False,False,False,False,False
1700635,PGC1700635,-0.49402285223485665,15.38,85.0,False,False,False,False,False,False
1700636,PGC1700636,-0.13859406987194722,15.32,81.0,False,False,False,False,False,False
1701855,PGC1701855,-0.6964122259682854,16.3,82.0,False,False,False,False,False,False
1702096,PGC1702096,-0.21731085876977163,16.060000000000002,85.0,False,False,False,False,False,False
1702677,PGC1702677,0.11115913925029464,14.729999999999999,77.0,False,False,False,False,False,False
1705975,PGC1705975,-0.11452886003706775,14.64,85.0,False,False,False,False,False,False
1706637,PGC1706637,-0.18612260799596836,15.75,82.0,False,False,False,False,False,False
1707532,PGC1707532,-0.40729467563081423,15.94,74.0,False,False,False,False,False,False
1708438,PGC1708438,-0.40344634753053743,17.01,80.0,False,False,True,False,False,False
1709453,PGC1709453,-0.5351529625083473,15.2,86.0,False,False,False,False,False,False
1709891,PGC1709891,-0.12896927150915571,16.02,76.0,False,False,False,False,False,False
1710134,PGC1710134,-0.21193362899135915,15.639999999999999,88.0,False,False,False,False,False,False
1710844,PGC1710844,-0.037319962996640754,14.7,65.0,False,False,False,False,False,False
1712509,PGC1712509,-0.20326865954769735,15.280000000000001,89.0,False,False,False,False,False,False
1712782,PGC1712782,-0.049158804022761515,15.37,71.0,False,False,False,False,False,False
1712979,PGC1712979,-0.0843145849005138,14.68,84.0,False,False,False,False,False,False
1713203,PGC1713203,0.10862898547781086,14.49,47.0,False,False,False,False,False,False
1713379,PGC1713379,1.1229370926457705e-06,15.280000000000001,71.0,False,False,False,False,False,False
1714044,PGC1714044,0.11382165908672492,14.26,78.0,False,False,False,False,False,False
1714462,PGC1714462,-0.24985514571514544,15.41,78.0,False,False,False,False,False,False
1715761,PGC1715761,-0.17260492892515122,16.13,86.0,False,False,False,False,False,False
1717357,PGC1717357,0.016845445595058628,14.01,74.0,False,False,False,False,False,False
1717815,PGC1717815,-0.2603399844413752,15.059999999999999,68.0,False,False,False,False,False,False
1718269,PGC1718269,0.12280961667354529,14.02,87.0,False,False,False,False,False,False
1718798,PGC1718798,-0.18311786222271875,15.54,65.0,False,False,False,False,False,False
1720474,PGC1720474,-0.1305631356207302,15.09,70.0,False,False,False,False,False,False
1721388,PGC1721388,-0.1387862570344871,15.38,68.0,False,False,False,False,False,False
1721876,PGC1721876,-0.08937438366991612,15.51,84.0,False,False,False,False,False,False
1722011,PGC1722011,-0.09382470460704484,15.36,64.0,False,False,False,False,False,False
1722508,PGC1722508,0.013794300376337887,14.95,83.0,False,False,False,False,False,False
1722532,PGC1722532,-0.05575464194898716,15.21,77.0,False,False,False,False,False,False
1722966,PGC1722966,0.07639092578932738,14.46,69.0,False,False,False,False,False,False
1724183,PGC1724183,-0.22478294059022286,15.590000000000002,86.0,False,False,False,False,False,False
1726421,PGC1726421,-0.16612193870005232,15.33,78.0,False,False,False,False,False,False
1726960,PGC1726960,-0.026272596652912927,16.0,81.0,False,False,False,False,False,False
1729964,PGC1729964,-0.3911342563696305,14.9,85.0,False,False,False,False,False,False
1730556,PGC1730556,-0.08672452005426878,14.78,85.0,False,False,False,False,False,False
1733796,PGC1733796,-0.06698046185851192,15.68,85.0,False,False,False,False,False,False
1735087,PGC1735087,0.015909295226825826,14.379999999999999,79.0,False,False,False,False,False,False
1736432,PGC1736432,-0.16353603374739345,15.290000000000001,52.0,False,False,False,False,False,False
1737674,PGC1737674,-0.5721112967672413,17.16,73.0,False,False,True,False,False,False
1738223,PGC1738223,-0.08727121844163355,14.73,72.0,False,False,False,False,False,False
1738851,PGC1738851,-0.3099284962474713,16.33,81.0,False,False,False,False,False,False
1738874,PGC1738874,-0.25855368440268034,14.82,60.0,False,False,False,False,False,False
1738903,PGC1738903,-0.030953461070979404,14.6,80.0,False,False,False,False,False,False
1739538,PGC1739538,-0.20869338132709636,15.290000000000001,72.0,False,False,False,False,False,False
1739846,PGC1739846,-0.26745983388879235,15.34,75.0,False,False,False,False,False,False
1740300,PGC1740300,-0.0017018310205281217,14.39,59.0,False,False,False,False,False,False
1740490,PGC1740490,-0.3934943809896887,15.43,78.0,False,False,False,False,False,False
1742649,PGC1742649,0.041579243946580746,14.94,90.0,False,False,False,False,False,False
1742752,PGC1742752,-0.09857927307102266,15.54,73.0,False,False,False,False,False,False
1744765,PGC1744765,0.171754348920643,13.78,79.0,False,False,False,False,False,False
1745706,PGC1745706,-0.46073016253930277,15.75,66.0,False,False,False,False,False,False
1746411,PGC1746411,0.1948698400119837,13.979999999999999,88.0,False,False,False,False,False,False
1747031,PGC1747031,-0.24366828475059643,15.36,86.0,False,False,False,False,False,False
1748393,PGC1748393,-0.156564174663961,15.0,75.0,False,False,False,False,False,False
1748738,PGC1748738,0.24015074297877037,13.76,75.0,False,False,False,False,False,False
1749529,PGC1749529,0.027786624734100762,14.68,80.0,False,False,False,False,False,False
1750220,PGC1750220,-0.17379576566911004,16.290000000000003,47.0,False,False,False,False,False,False
1750703,PGC1750703,-0.21291442845786168,15.51,70.0,False,False,False,False,False,False
1753152,PGC1753152,-0.19920826121409263,14.92,71.0,False,False,False,False,False,False
1753226,PGC1753226,0.11227947661546533,13.99,79.0,False,False,False,False,False,False
1755085,PGC1755085,-0.17612493128357976,16.36,85.0,False,False,False,False,False,False
1755705,PGC1755705,-0.2397028163105297,14.65,69.0,False,False,False,False,False,False
1758561,PGC1758561,-0.11768826109946673,15.34,76.0,False,False,False,False,False,False
1759040,PGC1759040,-0.12459065544298609,15.15,79.0,False,False,False,False,False,False
1759841,PGC1759841,-0.46651009432227886,15.57,89.0,False,False,False,False,False,False
1760213,PGC1760213,0.08346341504703769,14.89,88.0,False,False,False,False,False,False
1760270,PGC1760270,-0.5463627687769543,16.6,82.0,False,False,True,False,False,False
1763076,PGC1763076,-0.056602398675181576,14.57,72.0,False,False,False,False,False,False
1763509,PGC1763509,-0.016320902427941153,14.86,52.0,False,False,False,False,False,False
1763621,PGC1763621,-0.5501372549149015,14.08,81.0,False,False,False,False,True,True
1763830,PGC1763830,-0.2649428443319026,16.54,54.0,False,False,True,False,False,False
1763946,PGC1763946,-0.1618770861295964,14.51,66.0,False,False,False,False,False,False
1764097,PGC1764097,-0.07977961043182713,15.95,88.0,False,False,False,False,False,False
1766890,PGC1766890,-0.24852078754500884,16.95,86.0,False,False,True,False,False,False
1767894,PGC1767894,-0.011184642421140811,14.360000000000001,88.0,False,False,False,False,False,False
1768882,PGC1768882,-0.030953461070979404,14.41,80.0,False,False,False,False,False,False
1775717,PGC1775717,0.06209914351617796,14.85,76.0,False,False,False,False,False,False
1776149,PGC1776149,-0.16223598008809503,15.469999999999999,72.0,False,False,False,False,False,False
1776183,PGC1776183,0.07316361431764884,14.65,68.0,False,False,False,False,False,False
1776198,PGC1776198,0.04173162329007063,14.440000000000001,69.0,False,False,False,False,False,False
1776406,PGC1776406,-0.3803430533260017,15.22,84.0,False,False,False,False,False,False
1776658,PGC1776658,-0.1554868426204754,15.05,79.0,False,False,False,False,False,False
1778403,PGC1778403,-0.04591360715998993,14.459999999999999,81.0,False,False,False,False,False,False
1779207,PGC1779207,-0.0916938844973787,16.060000000000002,89.0,False,False,False,False,False,False
1780986,PGC1780986,-0.12540406965492723,16.130000000000003,81.0,False,False,False,False,False,False
1781021,PGC1781021,-0.025078956114895412,14.98,79.0,False,False,False,False,False,False
1781344,PGC1781344,-0.018184214236431018,14.290000000000001,83.0,False,False,False,False,False,False
1782334,PGC1782334,-0.25270961103221756,16.38,73.0,False,False,False,False,False,False
1782560,PGC1782560,-0.18290835608453238,15.79,78.0,False,False,False,False,False,False
1783858,PGC1783858,-0.07485372229051812,15.44,88.0,False,False,False,False,False,False
1786767,PGC1786767,-0.09000072647793411,14.98,89.0,False,False,False,False,False,False
1787175,PGC1787175,-0.04939123899313014,15.01,77.0,False,False,False,False,False,False
1787183,PGC1787183,-0.293514894727414,16.13,72.0,False,False,False,False,False,False
1787484,PGC1787484,-0.27144142810441174,15.759999999999998,83.0,False,False,False,False,False,False
1789145,PGC1789145,-0.1969813834132501,14.72,60.0,False,False,False,False,False,False
1789379,PGC1789379,-0.15040317710773987,15.68,74.0,False,False,False,False,False,False
1791908,PGC1791908,-0.26745983388879235,15.540000000000001,75.0,False,False,False,False,False,False
1792022,PGC1792022,-0.11773521838688294,15.37,71.0,False,False,False,False,False,False
1793779,PGC1793779,-0.17718511155883077,14.51,87.0,False,False,False,False,False,False
1794228,PGC1794228,0.04413419454104739,14.57,89.0,False,False,False,False,False,False
1794380,PGC1794380,-0.10880025181820585,16.3,88.0,False,False,False,False,False,False
1794972,PGC1794972,0.1347896720376487,14.1,81.0,False,False,False,False,False,False
1795920,PGC1795920,-0.02485789966455343,14.94,84.0,False,False,False,False,False,False
1796013,PGC1796013,-0.19570469767029586,15.08,57.0,False,False,False,False,False,False
1797316,PGC1797316,-0.11321607210681428,15.3,64.0,False,False,False,False,False,False
1797544,PGC1797544,0.06611245975193247,14.61,88.0,False,False,False,False,False,False
1798258,PGC1798258,-0.22922554364042513,15.63,76.0,False,False,False,False,False,False
1798333,PGC1798333,-0.20989923844671043,14.350000000000001,89.0,False,False,False,False,False,False
1799182,PGC1799182,-0.46736693214506486,15.41,83.0,False,False,False,False,False,False
1800162,PGC1800162,0.04466363805752538,14.44,87.0,False,False,False,False,False,False
1800577,PGC1800577,-0.14779255219582188,14.66,72.0,False,False,False,False,False,False
1801205,PGC1801205,-0.0682836210966018,15.76,50.0,False,False,False,False,False,False
1801805,PGC1801805,0.022412403513669243,14.540000000000001,62.0,False,False,False,False,False,False
1801925,PGC1801925,0.1599823502606217,13.78,89.0,False,False,False,False,False,False
1802210,PGC1802210,-0.3355809940247916,15.61,89.0,False,False,False,False,False,False
1804303,PGC1804303,-0.15015886233731823,15.38,67.0,False,False,False,False,False,False
1805856,PGC1805856,-0.7580106341747765,15.71,78.0,False,False,False,False,False,False
1806071,PGC1806071,-0.020374294260059322,14.45,86.0,False,False,False,False,False,False
1806748,PGC1806748,0.1462418304973787,14.73,62.0,False,False,False,False,False,False
1808609,PGC1808609,-0.49083949174791774,15.530000000000001,63.0,False,False,False,False,False,False
1809186,PGC1809186,-0.04204367850425683,14.5,72.0,False,False,False,False,False,False
1809668,PGC1809668,-0.09004820705478833,16.37,64.0,False,False,False,False,False,False
1810033,PGC1810033,-0.19283360195271904,15.21,53.0,False,False,False,False,False,False
1810208,PGC1810208,-0.2974230572662355,16.63,75.0,False,False,True,False,False,False
1811357,PGC1811357,-0.2644054029016796,16.19,89.0,False,False,False,False,False,False
1811565,PGC1811565,-0.42279726462496825,14.88,85.0,False,False,False,False,False,False
1814509,PGC1814509,-0.044964274305984375,15.69,83.0,False,False,False,False,False,False
1815965,PGC1815965,-0.10006163744054675,15.57,88.0,False,False,False,False,False,False
1819065,PGC1819065,-0.25000991085938695,16.0,60.0,False,False,False,False,False,False
1819988,PGC1819988,-0.17950233768325274,15.81,64.0,False,False,False,False,False,False
1821272,PGC1821272,-0.07087113879080009,14.66,82.0,False,False,False,False,False,False
1823041,PGC1823041,0.004983071604209854,14.51,79.0,False,False,False,False,False,False
1823684,PGC1823684,-0.07678646934720001,15.01,70.0,False,False,False,False,False,False
1825076,PGC1825032,-0.4251655972237738,14.88,80.0,False,False,False,False,False,False
1825294,PGC1825294,-0.14744791237370647,14.84,82.0,False,False,False,False,False,False
1825647,PGC1825647,0.03083496701753541,14.99,71.0,False,False,False,False,False,False
1826770,PGC1826770,-0.08367518928830497,15.340000000000002,54.0,False,False,False,False,False,False
1829631,PGC1829631,-0.24736634531145052,16.33,78.0,False,False,False,False,False,False
1829752,PGC1829752,-0.28047391853465875,15.459999999999999,64.0,False,False,False,False,False,False
1830772,PGC1830772,-0.18613249322549752,14.88,68.0,False,False,False,False,False,False
1831130,PGC1831130,-0.16207915413878515,15.01,63.0,False,False,False,False,False,False
1831385,PGC1831385,-0.12498701291148118,14.1,88.0,False,False,False,False,False,False
1831799,PGC1831799,-0.402331090259632,16.13,82.0,False,False,False,False,False,False
1832164,PGC1832164,-0.5091979890973812,15.85,70.0,False,False,False,False,False,False
1832344,PGC1832344,-0.17959240865607473,15.44,75.0,False,False,False,False,False,False
1833846,PGC1833846,-0.15757731917779383,15.99,90.0,False,False,False,False,False,False
1834191,PGC1834191,-0.173100277732678,15.469999999999999,73.0,False,False,False,False,False,False
1834439,PGC1834439,0.11837184903740638,14.64,80.0,False,False,False,False,False,False
1834820,PGC1834820,-0.25590274116760847,15.85,86.0,False,False,False,False,False,False
1835223,PGC1835223,-0.1302647905309673,15.22,82.0,False,False,False,False,False,False
1835916,PGC1835916,0.05335346094690774,14.41,70.0,False,False,False,False,False,False
1836659,PGC1836659,0.06283092728512418,14.56,75.0,False,False,False,False,False,False
1836905,PGC1836905,-0.16034432938465537,15.26,77.0,False,False,False,False,False,False
1836988,PGC1836988,-0.2022755995923715,15.620000000000001,86.0,False,False,False,False,False,False
1837824,PGC1837824,-0.10162936848850102,15.28,72.0,False,False,False,False,False,False
1837976,PGC1837976,-0.26530385404359347,15.67,82.0,False,False,False,False,False,False
1838642,PGC1838642,-0.1919083683795373,16.56,87.0,False,False,True,False,False,False
1838759,PGC1838759,0.04023178362500257,15.37,70.0,False,False,False,False,False,False
1840001,PGC1840001,-0.2343875721316886,15.200000000000001,55.0,False,False,False,False,False,False
1842977,PGC1842977,-0.06365824457280178,15.819999999999999,76.0,False,False,False,False,False,False
1844733,PGC1844733,-0.18290835608453238,14.61,78.0,False,False,False,False,False,False
1845056,PGC1845056,-0.4330655951795155,15.430000000000001,59.0,False,False,False,False,False,False
1846853,PGC1846853,-0.11452886003706775,15.68,85.0,False,False,False,False,False,False
1846998,PGC1846998,-0.05045631763954672,14.299999999999999,84.0,False,False,False,False,False,False
1849525,PGC1849525,-0.07166614511105784,15.06,72.0,False,False,False,False,False,False
1851613,PGC1851613,-0.09357478063229197,15.46,69.0,False,False,False,False,False,False
1853288,PGC1853288,0.015288229350810312,15.09,54.0,False,False,False,False,False,False
1856187,PGC1856187,0.0027058461821103386,15.15,64.0,False,False,False,False,False,False
1856846,PGC1856846,-0.27144142810441174,16.400000000000002,83.0,False,False,False,False,False,False
1857314,PGC1857314,-0.16548977852972335,15.34,70.0,False,False,False,False,False,False
1859243,PGC1859243,-0.16347411596069916,15.799999999999999,89.0,False,False,False,False,False,False
1860497,PGC1860497,-0.21571734258254693,14.97,83.0,False,False,False,False,False,False
1862749,PGC1862749,-0.2730363042742838,15.440000000000001,82.0,False,False,False,False,False,False
1863351,PGC1863351,-0.17560648931081335,15.77,82.0,False,False,False,False,False,False
1866344,PGC1866344,-0.046615509762190754,14.45,89.0,False,False,False,False,False,False
1866678,PGC1866678,-0.3710004257958617,16.25,75.0,False,False,False,False,False,False
1867944,PGC1867944,-0.3895477380139787,15.989999999999998,80.0,False,False,False,False,False,False
1868107,PGC1868107,-0.14897630148354857,15.43,66.0,False,False,False,False,False,False
1869094,PGC1869094,-0.09054603568746078,14.62,79.0,False,False,False,False,False,False
1869192,PGC1869192,-0.13025842795574682,15.459999999999999,84.0,False,False,False,False,False,False
1869613,PGC1869613,-0.15796593408214,14.239999999999998,78.0,False,False,False,False,False,False
1871091,PGC1871091,0.03808373615168925,13.700000000000001,88.0,False,False,False,False,False,False
1871606,PGC1871606,-0.08200697844927651,15.08,72.0,False,False,False,False,False,False
1874639,PGC1874639,-0.22012595509316224,14.88,75.0,False,False,False,False,False,False
1875149,PGC1875149,-0.0030042017360134565,14.69,89.0,False,False,False,False,False,False
1875500,PGC1875500,-0.1112375061247266,14.42,64.0,False,False,False,False,False,False
1877049,PGC1877049,-0.2877940510332202,15.88,81.0,False,False,False,False,False,False
1879657,PGC1879657,0.19342114355043893,13.81,77.0,False,False,False,False,False,False
1880431,PGC1880431,0.22124266755371558,14.6,65.0,False,False,False,False,False,False
1885347,PGC1885347,-0.33505155050831315,16.23,87.0,False,False,False,False,False,False
1885372,PGC1885372,0.09287947810720043,14.07,76.0,False,False,False,False,False,False
1897176,PGC1897176,-0.11205808549519247,14.63,71.0,False,False,False,False,False,False
1897674,PGC1897674,-0.23015739757318698,16.34,71.0,False,False,False,False,False,False
1900773,PGC1900773,-0.15757731917779383,13.66,90.0,False,False,False,False,False,False
1902722,PGC1902722,-0.04641701887454719,14.65,88.0,False,False,False,False,False,False
1902752,PGC1902752,-0.01718627982802401,14.08,82.0,False,False,False,False,False,False
1903418,PGC1903418,-0.2251630621541607,15.37,74.0,False,False,False,False,False,False
1903452,PGC1903452,-0.32308705924956893,16.16,78.0,False,False,False,False,False,False
1904373,PGC1904373,-0.49593509250544443,15.19,72.0,False,False,False,False,False,False
1908403,PGC1908403,-0.003163800464773381,15.780000000000001,70.0,False,False,False,False,False,False
1912053,PGC1912053,-0.05569056300350894,14.32,88.0,False,False,False,False,False,False
1923061,PGC1923061,-0.5313630016766515,16.189999999999998,78.0,False,False,False,False,False,False
1923117,PGC1923117,-0.0863799617532206,14.790000000000001,81.0,False,False,False,False,False,False
1925149,PGC1925149,-0.21245154671831745,15.7,82.0,False,False,False,False,False,False
1925998,PGC1925998,-0.1663369364810836,14.89,83.0,False,False,False,False,False,False
1926773,PGC1926773,-0.5989241315427523,15.219999999999999,50.0,False,False,False,False,False,False
1928708,PGC1928708,-0.06288588853358723,14.51,74.0,False,False,False,False,False,False
1930896,PGC1930896,-0.20092220289316698,15.6,77.0,False,False,False,False,False,False
1931880,PGC1931880,-0.16406853306899372,15.42,78.0,False,False,False,False,False,False
1939305,PGC1939305,-0.013283139278082778,14.82,78.0,False,False,False,False,False,False
1941866,PGC1941866,0.050659036008288805,15.16,85.0,False,False,False,False,False,False
1946629,PGC1946629,-0.3040325020057941,15.4,77.0,False,False,False,False,False,False
1948571,PGC1948571,-0.42804919558561183,15.52,52.0,False,False,False,False,False,False
1950028,PGC1950028,0.026691458084452613,14.73,82.0,False,False,False,False,False,False
1957022,PGC1957022,-0.30074767493812926,14.399999999999999,54.0,False,False,False,False,False,False
1958193,PGC1958193,-0.560936095714528,15.94,67.0,False,False,False,False,False,False
1960307,PGC1960307,-0.23279652597222933,15.34,84.0,False,False,False,False,False,False
1960313,PGC1960313,-0.2925099388530539,15.44,74.0,False,False,False,False,False,False
1962194,PGC1962194,-0.11679130748757638,14.059999999999999,53.0,False,False,False,False,False,False
1964491,PGC1964491,-0.20546762364763538,14.91,89.0,False,False,False,False,False,False
1966406,PGC1966406,-0.1240978863976121,15.89,72.0,False,False,False,False,False,False
1973805,PGC1973805,-0.14251184482449908,15.23,76.0,False,False,False,False,False,False
1973976,PGC1973976,-0.23755136301785207,16.06,78.0,False,False,False,False,False,False
1980194,PGC1980194,-0.25389173847860036,15.530000000000001,87.0,False,False,False,False,False,False
1987458,PGC1987458,-0.03862823642196744,14.03,79.0,False,False,False,False,False,False
1988121,PGC1988121,0.02636088530775771,14.42,74.0,False,False,False,False,False,False
1990089,PGC1990089,-0.2709014843520099,16.08,67.0,False,False,False,False,False,False
1996875,PGC1996875,-0.03862823642196744,14.879999999999999,79.0,False,False,False,False,False,False
1999635,PGC1999635,0.10553002363841646,14.13,84.0,False,False,False,False,False,False
1999660,PGC1999660,0.05128756320119132,13.69,86.0,False,False,False,False,False,False
2005102,PGC2005102,-0.2824315619263742,15.39,79.0,False,False,False,False,False,False
2008020,PGC2008020,-0.09224682484303282,15.71,75.0,False,False,False,False,False,False
2012770,PGC2012770,-0.02228315157308769,14.26,87.0,False,False,False,False,False,False
2015034,PGC2015034,-0.4745634763519293,16.03,82.0,False,False,False,False,False,False
2019495,PGC2019495,0.29074278172506274,15.99,71.0,False,False,False,False,False,False
2026777,PGC2026777,0.06229227605434673,14.99,84.0,False,False,False,False,False,False
2026905,PGC2026905,-0.37916142771573513,15.14,88.0,False,False,False,False,False,False
2029316,PGC2029316,-0.13439430161055155,14.620000000000001,66.0,False,False,False,False,False,False
2031794,PGC2031794,-0.014571162739500654,15.39,62.0,False,False,False,False,False,False
2034776,PGC2034776,-0.17260492892515122,15.72,86.0,False,False,False,False,False,False
2035088,PGC2035088,-0.038597297139093545,15.38,52.0,False,False,False,False,False,False
2036114,PGC2036114,-0.4083372081602752,15.809999999999999,64.0,False,False,False,False,False,False
2036190,PGC2036190,-0.10405375657060878,16.98,83.0,False,False,True,False,False,False
2037244,PGC2037244,-0.2271287534594686,15.530000000000001,79.0,False,False,False,False,False,False
2039082,PGC2039082,-0.07697322849818677,14.85,79.0,False,False,False,False,False,False
2041387,PGC2041387,-0.010587818543980276,13.65,70.0,False,False,False,False,False,False
2043261,PGC2043261,0.02613211782979885,15.589999999999998,84.0,False,False,False,False,False,False
2043826,PGC2043826,-0.23765707726241336,15.930000000000001,72.0,False,False,False,False,False,False
2043902,PGC2043902,-0.35018529363737017,15.76,87.0,False,False,False,False,False,False
2044571,PGC2044571,-0.26931064533920734,15.959999999999999,81.0,False,False,False,False,False,False
2050148,PGC2050148,-0.28628441134182037,16.139999999999997,78.0,False,False,False,False,False,False
2050781,PGC2050781,-0.2814445127028935,15.049999999999999,74.0,False,False,False,False,False,False
2053079,PGC2053079,-0.6092620502493853,16.27,82.0,False,False,False,False,False,False
2053217,PGC2053217,-0.3147129754751514,15.83,87.0,False,False,False,False,False,False
2056688,PGC2056688,-0.158133196968262,14.4,62.0,False,False,False,False,False,False
2057435,PGC2057435,-0.07331209496189839,14.370000000000001,70.0,False,False,False,False,False,False
2062277,PGC2062277,-0.22118024885639942,15.709999999999999,89.0,False,False,False,False,False,False
2064608,PGC2064608,-0.4274885872420864,15.649999999999999,79.0,False,False,False,False,False,False
2069619,PGC2069619,-0.192794585715665,15.719999999999999,73.0,False,False,False,False,False,False
2071660,PGC2071660,-0.1711321642360164,15.999999999999998,80.0,False,False,False,False,False,False
2071924,PGC2071924,-0.04403469603748089,14.57,75.0,False,False,False,False,False,False
2090075,PGC2090075,-0.08838995619712886,15.09,74.0,False,False,False,False,False,False
2104051,PGC2104051,-0.1919083683795373,14.5,87.0,False,False,False,False,False,False
2135066,PGC2135066,-0.22490910329377556,14.76,83.0,False,False,False,False,False,False
2142467,PGC2142467,-0.06947955495297675,15.06,84.0,False,False,False,False,False,False
2144996,PGC2144996,-0.23455924033881503,15.980000000000002,65.0,False,False,False,False,False,False
2164732,PGC2164732,-0.08711285984906691,15.09,79.0,False,False,False,False,False,False
2183839,PGC2183839,-0.1491563879585871,15.870000000000001,87.0,False,False,False,False,False,False
2188844,PGC2188844,-0.09881070115823665,14.92,83.0,False,False,False,False,False,False
2192965,PGC2192965,-0.07601042211193487,15.14,84.0,False,False,False,False,False,False
2194278,PGC2194278,-0.26923010532142166,15.56,79.0,False,False,False,False,False,False
2202343,PGC2202343,-0.14939980097122874,15.03,82.0,False,False,False,False,False,False
2205911,PGC2205911,-0.21799149051815236,14.67,71.0,False,False,False,False,False,False
2207978,PGC2207978,-0.27230506725590287,15.59,84.0,False,False,False,False,False,False
2231252,PGC2231252,-0.13285624112659944,15.02,85.0,False,False,False,False,False,False
2235514,PGC2235514,-0.3013718425638765,14.91,64.0,False,False,False,False,False,False
2236462,PGC2236462,0.11919001522747497,14.29,78.0,False,False,False,False,False,False
2271763,PGC2271763,-0.258028481959796,16.21,55.0,False,False,False,False,False,False
2294259,PGC2294259,-0.25636635760645543,16.04,87.0,False,False,False,False,False,False
2310855,PGC2310855,-0.2201327854630435,15.58,70.0,False,False,False,False,False,False
2312967,PGC2312967,0.0532638098194429,14.1,87.0,False,False,False,False,False,False
2362165,PGC2362165,-0.0910741685478107,15.44,84.0,False,False,False,False,False,False
2379571,PGC2379571,-0.09191699321033608,15.31,83.0,False,False,False,False,False,False
2388090,PGC2388090,-0.34360475238884103,16.54,86.0,False,False,True,False,False,False
2404995,PGC2404995,-0.17528812400717397,14.790000000000001,80.0,False,False,False,False,False,False
2429286,PGC2429286,-0.24968191625931846,16.26,68.0,False,False,False,False,False,False
2510170,PGC2510170,-0.1632756250730556,15.3,88.0,False,False,False,False,False,False
2516657,PGC2516657,-0.12682335595147842,15.87,88.0,False,False,False,False,False,False
2588034,PGC2588034,0.11269772135924416,13.56,60.0,False,False,False,False,False,False
2605267,PGC2605267,-0.1732114695974465,15.07,74.0,False,False,False,False,False,False
2607686,PGC2607686,0.2476934090836762,12.4,86.0,False,False,False,False,False,False
2609142,PGC2609142,-0.11473366725540579,15.44,83.0,False,False,False,False,False,False
2648877,PGC2648877,-0.18543410494989931,15.399999999999999,65.0,False,False,False,False,False,False
2665101,PGC2665101,-0.15178464738319386,15.65,61.0,False,False,False,False,False,False
2690708,PGC2690708,-0.14982672210627523,15.34,72.0,False,False,False,False,False,False
2702271,PGC2702271,-0.06625058482277835,14.65,84.0,False,False,False,False,False,False
2717343,PGC2717343,0.2017364616682622,12.85,81.0,False,False,False,False,False,False
2763301,PGC2763301,-0.0699830789191771,13.09,88.0,False,False,False,False,False,False
