pgc,name,reason
91777,PGC091777,missing_required_measurement
91878,PGC091878,missing_required_measurement
92177,PGC092177,missing_required_measurement
92253,PGC092253,missing_required_measurement
92270,PGC092270,missing_required_measurement
92378,PGC092378,missing_required_measurement
92391,PGC092391,missing_required_measurement
92481,PGC092481,missing_required_measurement
92870,PGC092870,missing_required_measurement
92874,PGC092874,missing_required_measurement
92903,PGC092903,declared_geometry_or_width_quality
96513,PGC096513,missing_required_measurement
96538,PGC096538,missing_required_measurement
96553,PGC096553,missing_required_measurement
97017,PGC097017,missing_required_measurement
97023,PGC097023,missing_required_measurement
97032,PGC097032,missing_required_measurement
97039,PGC097039,missing_required_measurement
97062,PGC097062,missing_required_measurement
97078,PGC097078,missing_required_measurement
97081,PGC097081,missing_required_measurement
97101,PGC097101,missing_required_measurement
97104,PGC097104,missing_required_measurement
97116,PGC097116,missing_required_measurement
97136,PGC097136,missing_required_measurement
97157,PGC097157,missing_required_measurement
97166,PGC097166,missing_required_measurement
97507,PGC097507,missing_required_measurement
100713,PGC100713,missing_required_measurement
100760,PGC100760,missing_required_measurement
100768,PGC100768,missing_required_measurement
104341,PGC104341,missing_required_measurement
130942,PGC130942,missing_required_measurement
131863,PGC131863,missing_required_measurement
131894,PGC131894,missing_required_measurement
131983,PGC131983,missing_required_measurement
132259,PGC132259,missing_required_measurement
132326,PGC132326,missing_required_measurement
132924,PGC132924,missing_required_measurement
133022,PGC133022,missing_required_measurement
133092,PGC133092,missing_required_measurement
133270,PGC133270,missing_required_measurement
133293,PGC133293,missing_required_measurement
133360,PGC133360,missing_required_measurement
133519,PGC133519,missing_required_measurement
134276,PGC134276,missing_required_measurement
134402,PGC134402,missing_required_measurement
134416,PGC134416,missing_required_measurement
134460,PGC134460,missing_required_measurement
134516,PGC134516,missing_required_measurement
134829,PGC134829,missing_required_measurement
134842,PGC134842,missing_required_measurement
135254,PGC135254,missing_required_measurement
135671,PGC135671,missing_required_measurement
135894,PGC135894,declared_geometry_or_width_quality
136075,PGC136075,missing_required_measurement
140994,PGC140994,missing_required_measurement
142502,PGC142502,missing_required_measurement
142788,PGC142788,missing_required_measurement
142789,PGC142789,missing_required_measurement
142790,PGC142790,missing_required_measurement
142791,PGC142791,missing_required_measurement
142797,PGC142797,missing_required_measurement
142799,PGC142799,missing_required_measurement
142808,PGC142808,missing_required_measurement
142810,PGC142810,missing_required_measurement
142811,PGC142811,missing_required_measurement
142815,PGC142815,missing_required_measurement
142816,PGC142816,missing_required_measurement
142818,PGC142818,missing_required_measurement
142819,PGC142819,missing_required_measurement
143014,PGC143014,missing_required_measurement
143041,PGC143041,missing_required_measurement
143061,PGC143061,missing_required_measurement
143099,PGC143099,missing_required_measurement
146216,PGC146216,missing_required_measurement
146460,PGC146460,missing_required_measurement
147258,PGC147258,missing_required_measurement
147737,PGC147737,missing_required_measurement
147965,PGC147965,missing_required_measurement
148061,PGC148061,missing_required_measurement
148081,PGC148081,missing_required_measurement
148184,PGC148184,missing_required_measurement
153570,PGC153570,missing_required_measurement
155002,PGC155002,missing_required_measurement
155138,PGC155138,missing_required_measurement
155511,PGC155511,missing_required_measurement
156999,PGC156999,missing_required_measurement
157639,PGC157639,missing_required_measurement
157753,PGC157753,missing_required_measurement
165319,PGC165319,missing_required_measurement
165356,PGC165356,missing_required_measurement
165366,PGC165366,missing_required_measurement
165638,PGC165638,missing_required_measurement
165827,PGC165827,missing_required_measurement
165843,PGC165843,missing_required_measurement
165902,PGC165902,declared_geometry_or_width_quality
165921,PGC165921,missing_required_measurement
166431,PGC166431,missing_required_measurement
166445,PGC166445,missing_required_measurement
166470,PGC166470,missing_required_measurement
166472,PGC166472,missing_required_measurement
166473,PGC166473,missing_required_measurement
166553,PGC166553,missing_required_measurement
166559,PGC166559,missing_required_measurement
166617,PGC166617,missing_required_measurement
166628,PGC166628,missing_required_measurement
166660,PGC166660,missing_required_measurement
166705,PGC166705,missing_required_measurement
166717,PGC166717,missing_required_measurement
166736,PGC166736,missing_required_measurement
166755,PGC166755,missing_required_measurement
166769,PGC166769,missing_required_measurement
166785,PGC166785,missing_required_measurement
168835,PGC168835,missing_required_measurement
168922,PGC168922,missing_required_measurement
880334,PGC880334,missing_required_measurement
170060,PGC170060,missing_required_measurement
170067,PGC170067,missing_required_measurement
170102,PGC170102,missing_required_measurement
170118,PGC170118,missing_required_measurement
170332,PGC170332,missing_required_measurement
170380,PGC170380,missing_required_measurement
170423,PGC170423,missing_required_measurement
170435,PGC170435,missing_required_measurement
176674,PGC176674,missing_required_measurement
184619,PGC184619,missing_required_measurement
184993,PGC184993,missing_required_measurement
185134,PGC185134,missing_required_measurement
187068,PGC187068,missing_required_measurement
187823,PGC187823,missing_required_measurement
201203,PGC201203,missing_required_measurement
891367,PGC891367,missing_required_measurement
213027,PGC213027,missing_required_measurement
213063,PGC213063,missing_required_measurement
213770,PGC213770,declared_geometry_or_width_quality
214114,PGC214114,declared_geometry_or_width_quality
214873,PGC214873,missing_required_measurement
227641,PGC227641,missing_required_measurement
467487,PGC467487,missing_required_measurement
677803,PGC677803,missing_required_measurement
687389,PGC687389,missing_required_measurement
728536,PGC728536,missing_required_measurement
732726,PGC732726,missing_required_measurement
742765,PGC742765,missing_required_measurement
803071,PGC803071,missing_required_measurement
828420,PGC828420,missing_required_measurement
843793,PGC843793,missing_required_measurement
879902,PGC879902,missing_required_measurement
906205,PGC906205,missing_required_measurement
913773,PGC913773,missing_required_measurement
922844,PGC922844,missing_required_measurement
926418,PGC926418,missing_required_measurement
941793,PGC941793,missing_required_measurement
943944,PGC943944,missing_required_measurement
951794,PGC951794,missing_required_measurement
971141,PGC971141,missing_required_measurement
975198,PGC975198,missing_required_measurement
982735,PGC982735,missing_required_measurement
992009,PGC992009,missing_required_measurement
1015682,PGC1015682,missing_required_measurement
1016275,PGC1016275,missing_required_measurement
1045062,PGC1045062,missing_required_measurement
1058339,PGC1058339,missing_required_measurement
1058498,PGC1058498,missing_required_measurement
1059326,PGC1059326,missing_required_measurement
1063395,PGC1063394,missing_required_measurement
1103224,PGC1103224,missing_required_measurement
1106338,PGC1106338,missing_required_measurement
1175116,PGC1175116,declared_geometry_or_width_quality
1177883,PGC1177883,declared_geometry_or_width_quality
1194141,PGC1194141,declared_geometry_or_width_quality
1195498,PGC1195498,missing_required_measurement
1209934,PGC1209934,declared_geometry_or_width_quality
1214107,PGC1214107,declared_geometry_or_width_quality
1214845,PGC1214845,declared_geometry_or_width_quality
1218575,PGC1218575,missing_required_measurement
1229057,PGC1229057,declared_geometry_or_width_quality
1229474,PGC1229474,declared_geometry_or_width_quality
1238059,PGC1238059,missing_required_measurement
1240416,PGC1240416,missing_required_measurement
1278605,PGC1278605,missing_required_measurement
1280272,PGC1280272,missing_required_measurement
1291126,PGC1291126,missing_required_measurement
1294315,PGC1294315,declared_geometry_or_width_quality
1310343,PGC1310343,missing_required_measurement
1337106,PGC1337106,missing_required_measurement
1340936,PGC1340936,missing_required_measurement
1351991,PGC1351991,declared_geometry_or_width_quality
1365712,PGC1365712,declared_geometry_or_width_quality
1366075,PGC1366075,declared_geometry_or_width_quality
1370614,PGC1370614,declared_geometry_or_width_quality
1372790,PGC1372790,missing_required_measurement
1382204,PGC1382204,declared_geometry_or_width_quality
1382940,PGC1382940,missing_required_measurement
1389595,PGC1389595,declared_geometry_or_width_quality
1393329,PGC1393329,missing_required_measurement
1409128,PGC1409128,declared_geometry_or_width_quality
1416088,PGC1416088,declared_geometry_or_width_quality
1417978,PGC1417978,missing_required_measurement
1419134,PGC1419134,declared_geometry_or_width_quality
1469562,PGC1469562,missing_required_measurement
1473528,PGC1473528,missing_required_measurement
1508418,PGC1508418,missing_required_measurement
1511191,PGC1511191,missing_required_measurement
1522307,PGC1522307,declared_geometry_or_width_quality
1527266,PGC1527266,declared_geometry_or_width_quality
1553095,PGC1553095,declared_geometry_or_width_quality
1558874,PGC1558874,declared_geometry_or_width_quality
1573168,PGC1573168,declared_geometry_or_width_quality
1577082,PGC1577082,declared_geometry_or_width_quality
1586615,PGC1586615,declared_geometry_or_width_quality
1598594,PGC1598594,missing_required_measurement
1638916,PGC1638916,declared_geometry_or_width_quality
1641818,PGC1641818,declared_geometry_or_width_quality
1646525,PGC1646525,declared_geometry_or_width_quality
1669035,PGC1669035,missing_required_measurement
1690486,PGC1690486,declared_geometry_or_width_quality
1700671,PGC1700671,declared_geometry_or_width_quality
1701110,PGC1701110,missing_required_measurement
1706574,PGC1706574,missing_required_measurement
1778906,PGC1778906,missing_required_measurement
1794291,PGC1794291,declared_geometry_or_width_quality
1795044,PGC1795044,missing_required_measurement
1800124,PGC1800124,declared_geometry_or_width_quality
1809211,PGC1809211,missing_required_measurement
1810526,PGC1810526,missing_required_measurement
1813242,PGC1813242,declared_geometry_or_width_quality
1902255,PGC1902255,declared_geometry_or_width_quality
1904688,PGC1904688,missing_required_measurement
1980913,PGC1980913,missing_required_measurement
2014914,PGC2014914,missing_required_measurement
2027564,PGC2027564,missing_required_measurement
2028720,PGC2028720,missing_required_measurement
2033243,PGC2033243,missing_required_measurement
2041781,PGC2041781,missing_required_measurement
2045810,PGC2045810,missing_required_measurement
2047957,PGC2047957,missing_required_measurement
2054736,PGC2054736,missing_required_measurement
2057095,PGC2057095,missing_required_measurement
2061156,PGC2061156,missing_required_measurement
2069008,PGC2069008,missing_required_measurement
2070661,PGC2070661,missing_required_measurement
2071747,PGC2071747,missing_required_measurement
2074388,PGC2074388,missing_required_measurement
2074451,PGC2074451,missing_required_measurement
2075680,PGC2075680,missing_required_measurement
2111203,PGC2111203,missing_required_measurement
2167999,PGC2167999,missing_required_measurement
2171051,PGC2171051,missing_required_measurement
2296364,PGC2296364,missing_required_measurement
2351948,PGC2351948,missing_required_measurement
2405029,PGC2405029,missing_required_measurement
2410161,PGC2410161,missing_required_measurement
2412511,PGC2412511,missing_required_measurement
2491615,PGC2491615,missing_required_measurement
2527802,PGC2527802,missing_required_measurement
2663108,PGC2663108,missing_required_measurement
2681954,PGC2681954,missing_required_measurement
2719024,PGC2719024,missing_required_measurement
2737495,PGC2737495,missing_required_measurement
2766176,PGC2766176,missing_required_measurement
3089049,PGC3089049,missing_required_measurement
3090945,PGC3090945,missing_required_measurement
3091777,PGC3091777,declared_geometry_or_width_quality
3097424,PGC3097424,declared_geometry_or_width_quality
3466489,SDSSJ103044.29+060737.0,declared_geometry_or_width_quality
3594698,2MASXJ00224523+0606035,declared_geometry_or_width_quality
3636991,2MASXJ02241402+1703569,missing_required_measurement
3638733,2MASXJ02292497+0745266,missing_required_measurement
3640762,2MASXJ02360165+3149310,missing_required_measurement
3641201,2MASXJ02374317+0828262,missing_required_measurement
3644652,2MASXJ02481176+0830227,missing_required_measurement
3645743,2MASXJ02510692+1403513,missing_required_measurement
3646521,2MASXJ02530208+1511411,missing_required_measurement
3970664,2MASXJ22525760+2125508,declared_geometry_or_width_quality
3983055,2MASXJ23274420+0923018,declared_geometry_or_width_quality
3997745,SDSSJ092044.17+031324.2,declared_geometry_or_width_quality
4001997,SDSSJ121038.11+130123.9,declared_geometry_or_width_quality
4012444,SDSSJ143048.23+034749.4,declared_geometry_or_width_quality
4017882,SDSSJ121201.19+102354.4,declared_geometry_or_width_quality
4086236,SDSSJ083948.68+314052.1,declared_geometry_or_width_quality
4310833,SDSSJ120606.44+212004.9,declared_geometry_or_width_quality
4374112,SDSSJ133145.24+093459.3,declared_geometry_or_width_quality
4421430,SDSSJ143245.02+285259.4,declared_geometry_or_width_quality
4666998,2MFGC06058,missing_required_measurement
5057356,AGC113298,declared_geometry_or_width_quality
5057381,AGC321226,declared_geometry_or_width_quality
5058873,AGC123024,missing_required_measurement
5059675,AGC122852,missing_required_measurement
5059819,AGC102251,declared_geometry_or_width_quality
5059881,AGC113823,declared_geometry_or_width_quality
5060021,AGC123176,missing_required_measurement
5060066,AGC174595,missing_required_measurement
5060072,AGC174672,missing_required_measurement
5060703,2MASXJ22262353+3545518,missing_required_measurement
5807299,AGC322298,declared_geometry_or_width_quality
5807388,AGC334192,declared_geometry_or_width_quality
5807466,AGC335024,declared_geometry_or_width_quality
5807471,AGC103576,declared_geometry_or_width_quality
5807477,AGC103598,declared_geometry_or_width_quality
5807536,AGC103440,declared_geometry_or_width_quality
5807549,AGC103832,declared_geometry_or_width_quality
5807566,AGC103673,declared_geometry_or_width_quality
5807576,AGC103675,declared_geometry_or_width_quality
5807598,AGC114872,declared_geometry_or_width_quality
5807620,AGC114753,declared_geometry_or_width_quality
5807680,AGC124122,missing_required_measurement
5807681,AGC124244,declared_geometry_or_width_quality
5807692,AGC124252,declared_geometry_or_width_quality
5807719,AGC124139,missing_required_measurement
5807807,AGC189139,declared_geometry_or_width_quality
5807967,AGC219490,declared_geometry_or_width_quality
5808714,AGC102892,declared_geometry_or_width_quality
5808751,AGC124624,declared_geometry_or_width_quality
